position_name,position_idx,layer,feature_id,feature_type,activation_value,steering_scale,move,prob_diff,original_prob,modified_prob,fen
pos_19,19,7,10549,transcoder,2.1346278190612793,-2.0,h3h7,-0.1109805703163147,0.9164886474609375,0.8055080771446228,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP4P/3R1RK1 w - - 0 29
pos_23,23,14,6541,lorsa,9.295353889465332,-2.0,h3h7,-0.10872280597686768,0.9164886474609375,0.8077658414840698,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP4P/3R1RK1 w - - 0 29
pos_6,6,6,7291,transcoder,2.1271281242370605,-2.0,h3h7,-0.1086929440498352,0.9164886474609375,0.8077957034111023,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP4P/3R1RK1 w - - 0 29
pos_23,23,14,10814,transcoder,1.2539560794830322,-2.0,h3h7,-0.10813575983047485,0.9164886474609375,0.8083528876304626,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP4P/3R1RK1 w - - 0 29
pos_19,19,13,1044,transcoder,1.1209732294082642,-2.0,h3h7,-0.1026155948638916,0.9164886474609375,0.8138730525970459,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP4P/3R1RK1 w - - 0 29
pos_55,55,12,9544,transcoder,0.3484746515750885,-2.0,h3h7,-0.101593017578125,0.9164886474609375,0.8148956298828125,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP4P/3R1RK1 w - - 0 29
pos_6,6,1,13953,transcoder,1.4638413190841675,-2.0,h3h7,-0.09920090436935425,0.9164886474609375,0.8172877430915833,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP4P/3R1RK1 w - - 0 29
pos_6,6,4,2640,transcoder,0.95345139503479,-2.0,h3h7,-0.09599030017852783,0.9164886474609375,0.8204983472824097,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP4P/3R1RK1 w - - 0 29
pos_6,6,0,8484,transcoder,1.8161442279815674,-2.0,h3h7,-0.09214460849761963,0.9164886474609375,0.8243440389633179,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP4P/3R1RK1 w - - 0 29
pos_54,54,3,9407,transcoder,0.9188780188560486,-2.0,h3h7,-0.08984798192977905,0.9164886474609375,0.8266406655311584,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP4P/3R1RK1 w - - 0 29
pos_6,6,2,13953,transcoder,1.4113495349884033,-2.0,h3h7,-0.07847815752029419,0.9164886474609375,0.8380104899406433,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP4P/3R1RK1 w - - 0 29
pos_51,51,3,5284,transcoder,0.8008631467819214,-2.0,h3h7,-0.07803946733474731,0.9164886474609375,0.8384491801261902,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP4P/3R1RK1 w - - 0 29
pos_6,6,0,1334,lorsa,3.5760326385498047,-2.0,h3h7,-0.07761138677597046,0.9164886474609375,0.838877260684967,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP4P/3R1RK1 w - - 0 29
pos_51,51,14,6541,lorsa,6.785207271575928,-2.0,h3h7,-0.07698935270309448,0.9164886474609375,0.839499294757843,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP4P/3R1RK1 w - - 0 29
pos_55,55,8,9724,transcoder,0.2719157934188843,-2.0,h3h7,-0.07552456855773926,0.9164886474609375,0.8409640789031982,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP4P/3R1RK1 w - - 0 29
pos_51,51,2,5718,transcoder,0.8079871535301208,-2.0,h3h7,-0.0754280686378479,0.9164886474609375,0.8410605788230896,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP4P/3R1RK1 w - - 0 29
pos_54,54,1,9082,transcoder,0.6800950169563293,-2.0,h3h7,-0.07080698013305664,0.9164886474609375,0.8456816673278809,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP4P/3R1RK1 w - - 0 29
pos_1,1,8,11854,transcoder,20.628515243530273,-2.0,h3h7,-0.07040899991989136,0.9164886474609375,0.8460796475410461,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP4P/3R1RK1 w - - 0 29
pos_62,62,4,1264,transcoder,1.4575250148773193,-2.0,h3h7,-0.06963890790939331,0.9164886474609375,0.8468497395515442,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP4P/3R1RK1 w - - 0 29
pos_48,48,8,11854,transcoder,12.238478660583496,-2.0,h3h7,-0.06935471296310425,0.9164886474609375,0.8471339344978333,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP4P/3R1RK1 w - - 0 29
pos_23,23,14,10632,transcoder,1.7923043966293335,-2.0,h3h7,-0.06209111213684082,0.9164886474609375,0.8543975353240967,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP4P/3R1RK1 w - - 0 29
pos_32,32,8,11854,transcoder,15.80392074584961,-2.0,h3h7,-0.061595022678375244,0.9164886474609375,0.8548936247825623,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP4P/3R1RK1 w - - 0 29
pos_55,55,13,3932,transcoder,0.8770402073860168,-2.0,h3h7,-0.061438918113708496,0.9164886474609375,0.855049729347229,6rk/2nq1rnp/p4P2/1p1p4/P1p5/3B3Q/1PP4P/3R1RK1 w - - 0 29
